course_id,course_name,department,credits,time_slot,classroom,instructor,description,prerequisites,max_students,current_enrollment
"A21 M7940_01","智慧財產權法專題研究四","LAW","2","TBA","TBA","謝銘洋","英文名稱: Seminar on Intellectual Property Rights Law (Ⅳ) | 選課說明: 3 | 備註: 0","Y","",""
"A21 M8010_01","警察行政法專題研究一","LAW","2","TBA","法研6","林明鏘","英文名稱: Seminar on Police in Administrative Law (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M8020_01","警察行政法專題研究二","LAW","2","TBA","TBA","林明鏘","英文名稱: Seminar on Police in Administrative Law (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 M8030_01","警察行政法專題研究三","LAW","2","TBA","TBA","林明鏘","英文名稱: Seminar on Police in Administrative Law (Ⅲ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 M8050_01","歐洲契約法專題研究一","LAW","2","TBA","法研1","陳自強","英文名稱: Seminar on European Contractlaw (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 M8060_01","歐洲契約法專題研究二","LAW","2","TBA","TBA","陳自強","英文名稱: Seminar on European Contractlaw (Ⅱ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 M8790_01","比較刑事訴訟法專題研究一","LAW","2","TBA","法研7","林鈺雄","英文名稱: Seminar on Comparative Criminal Procedure (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M8800_01","比較刑事訴訟法專題研究二","LAW","2","TBA","TBA","林鈺雄","英文名稱: Seminar on Comparative Criminal Procedure (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 M8890_01","比較刑事訴訟法專題研究三","LAW","2","TBA","TBA","林鈺雄","英文名稱: Seminar on Comparative Criminal Procedure(Ⅲ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 M8950_01","比較企業金融法制專題研究一","LAW","2","TBA","法研5","林仁光","英文名稱: Seminar on Comparative Enterprise & Finacial Laws (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 M8960_01","比較企業金融法制專題研究二","LAW","2","TBA","TBA","林仁光","英文名稱: Seminar on Comparative Enterprise and Finacial Laws (Ⅱ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 M8980_01","比較企業金融法制專題研究四","LAW","2","TBA","TBA","林仁光","英文名稱: Seminar on Comparative Enterprise & Finacial Laws (Ⅳ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 M9150_01","租稅理論專題研究一","LAW","2","TBA","法研4","李顯峰","英文名稱: Seminar on Taxation (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 M9390_01","企業暨金融法專題研究一","LAW","2","TBA","法研1","王文宇","英文名稱: Seminar on Legal Issues Relating to Enterprise and Finance (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M9520_01","行政救濟法專題研究一","LAW","2","TBA","法研6","林明昕","英文名稱: Seminar on Administrative Remedy Law (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M9530_01","行政救濟法專題研究二","LAW","2","TBA","TBA","林明昕","英文名稱: Seminar on Administrative Remedy Law (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 M9560_01","比較人權法學專題研究一","LAW","2","TBA","法研5","蔡宗珍","英文名稱: Seminar on Comparative Jurisprudence of Human Rights (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M9570_01","比較人權法學專題研究二","LAW","2","TBA","TBA","蔡宗珍","英文名稱: Seminar on Comparative Jurisprudence of Human Rights (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 M9580_01","憲法法院專題研究一","LAW","2","TBA","法研7","葉俊榮","英文名稱: Seminar on Constitutional Courts (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M9620_01","女性主義法律史專題研究","LAW","2","TBA","法研5","陳昭如","英文名稱: Seminar on Feminist Legal Histories | 選課說明: 2 | 備註: 0","無","",""
"A21 M9630_01","英美法理學專題研究一","LAW","2","TBA","法研4","莊世同","英文名稱: Seminar on Anglo-American Jurisprudence(Ⅰ) | 選課說明: 3 | 備註: 0","無","",""
"A21 M9670_01","身分法專題研究一","LAW","2","TBA","法研1","黃詩淳","英文名稱: Seminar on Family and Succession Law(Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M9690_01","法哲學與酷兒研究專題一","LAW","2","TBA","法研6","陳妙芬","英文名稱: Seminar on Philosophy of Law and Queer Studies(Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M9710_01","國際環境法專題研究一","LAW","2","TBA","法研7","張文貞","英文名稱: Seminar on International Environmental Law(Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 M9750_01","美國公法案例專題研究一","LAW","2","TBA","法研6","張文貞","英文名稱: Seminar on American Public Case Law(Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 M9790_01","國際商事法專題研究一","LAW","2","TBA","法研2","邵慶平","英文名稱: Seminar on Transnational Commercial Law(Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 M9830_01","德國法哲學專題研究一","LAW","2","TBA","法研5","顏厥安","英文名稱: Seminar on German Philosophy of Law(Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 U0620_01","證券交易法","LAW","2","TBA","法2311","林仁光","英文名稱: Securities Regulation | 選課說明: 2 | 備註: 0","Y","",""
"A21 U0720_01","銀行法專題研究","LAW","2","TBA","法1303","余雪明","英文名稱: Seminar on Banking Law | 選課說明: 2 | 備註: 0","無","",""
"A21 U1860_01","電子支付法專題研究一","LAW","2","TBA","法1402","蔡英欣","英文名稱: Legal Issues of Payment Systems (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 U1870_01","電子支付法專題研究二","LAW","2","TBA","TBA","蔡英欣","英文名稱: Legal Issues of Payment Systems (Ⅱ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 U2130_01","法律經濟分析一","LAW","2","TBA","法研5","簡資修","英文名稱: Economic Analysis of Law (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 U2140_01","法律經濟分析二","LAW","2","TBA","TBA","簡資修","英文名稱: Economic Analysis of Law (Ⅱ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 U2670_01","國際法專題討論一","LAW","2","TBA","法研1","姜皇池","英文名稱: Seminar on International Law (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 U2680_01","國際法專題討論二","LAW","2","TBA","TBA","姜皇池","英文名稱: Seminar on International Law (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 U2690_01","國際法專題討論三","LAW","2","TBA","TBA","姜皇池","英文名稱: Seminar on International Law (Ⅲ) | 選課說明: 2 | 備註: 0","Y","",""
"A21 U2910_01","性別與肢體開發","LAW","2","TBA","TBA","陳妙芬","英文名稱: Gender and Body Agency | 選課說明: 3 | 備註: 0","無","",""
"A21 U3220_01","法倫理學文獻選讀一","LAW","2","TBA","法1403","顏厥安","英文名稱: Selected Readings of Law and Ethics (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 U3230_01","法倫理學文獻選讀二","LAW","2","TBA","TBA","顏厥安","英文名稱: Selected Readings of Law and Ethics(Ⅱ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 U3260_01","金融市場監理專題討論一","LAW","2","TBA","法研6","汪信君","英文名稱: Seminar on Financial Market Regulation (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"A21 U3340_01","法律倫理與專業倫理(一)","LAW","2","TBA","法1401","吳從周","英文名稱: Legal Ethics and Professional Ethics (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 U3450_01","保險法專題討論一","LAW","2","TBA","法研5","汪信君","英文名稱: Seminar on Insurance Law (Ⅰ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 U3460_01","保險法專題討論二","LAW","2","TBA","TBA","汪信君","英文名稱: Seminar on Insurance Law (Ⅱ) | 選課說明: 1 | 備註: 0","Y","",""
"A21 U3540_1","法律執業實務","LAW","2","TBA","法研6","瑪舍琦","英文名稱: Practical Lawyering | 選課說明: 2 | 備註: 0","無","",""
"A21 U4310_01","言論自由","LAW","2","TBA","法研1","林子儀","英文名稱: Freedom of Expression | 選課說明: 2 | 備註: 0","無","",""
"A21 U4350_01","犯罪學專題討論","LAW","2","TBA","法2201","王皇玉","英文名稱: Seminar on Criminology | 選課說明: 2 | 備註: 0","無","",""
"A21 U6350_01","法理學經典選讀專題討論一","LAW","2","TBA","法1402","莊世同","英文名稱: Seminar on the Selected Classics of Jurisprudence(Ⅰ) | 選課說明: 3 | 備註: 0","無","",""
"A21 U6370_01","正當法律程序原則與行政程序","LAW","2","TBA","法研2","許宗力","英文名稱: Doctrine of Due Process of Law and Administrative Procedure | 選課說明: 2 | 備註: 0","無","",""
"A21 U6380_01","比較法、法典化與法律移植專題","LAW","2","TBA","法1506","王文宇","英文名稱: Seminar on Comparative Law, Codification and Legal Transplant | 選課說明: 1 | 備註: 0","無","",""
"A21 U6390_01","刑事證據法專題討論一","LAW","2","TBA","法研7","陳志龍","英文名稱: Seminar on The Law of Criminal Evidence(Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 U6430_01","鉅型經濟犯罪專題討論一","LAW","2","TBA","法研6","陳志龍","英文名稱: Seminar on The Public-related Economic Crime(Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A21 U6470_01","國際稅法專題討論","LAW","2","TBA","法研1","葛克昌","英文名稱: Seminar on International Tax Law | 選課說明: 3 | 備註: 0","無","",""
"A41 M0010_01","碩士論文","LawILS","","TBA","TBA","TBA","英文名稱: Thesis (ML.) | 選課說明: 1 | 備註: 0","無","",""
"A41 M0120_01","民法債編各論","LawILS","4","TBA","科法一, 科法一","詹森林","英文名稱: Civil Code-kinds of Obligations | 選課說明: 2 | 備註: 0","Y","",""
"A41 M0130_01","民法物權","LawILS","2","TBA","科法一","陳忠五","英文名稱: Civil Code-property | 選課說明: 3 | 備註: 0","無","",""
"A41 M0142_01","民事訴訟法下","LawILS","3","TBA","科法二","沈冠伶","英文名稱: Code of Civil Procedure (2) | 選課說明: 2 | 備註: 0","Y","",""
"A41 M0160_01","民法債編總論二","LawILS","3","TBA","科法一","陳聰富","英文名稱: Civil Code-general Provisions of Obligations (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A41 M0222_01","刑事訴訟法下","LawILS","2","TBA","科法二","王兆鵬","英文名稱: Code of Criminal Procedure (2) | 選課說明: 2 | 備註: 0","Y","",""
"A41 M0240_01","刑法總則二","LawILS","3","TBA","科法一","周漾沂","英文名稱: Criminal Code-general Principles (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A41 M0310_01","行政法","LawILS","4","TBA","科法一, 科法一","林明鏘","英文名稱: Administrative Law | 選課說明: 2 | 備註: 0","無","",""
"A41 M0440_01","票據法","LawILS","2","TBA","科法二","陳自強","英文名稱: Code of Bills and Notes | 選課說明: 2 | 備註: 0","無","",""
"A41 M1010_01","醫療法專題研究一","LawILS","2","TBA","法1402","陳聰富","英文名稱: Seminar on Medicial Law (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"A41 M1020_01","醫療法專題研究二","LawILS","2","TBA","TBA","陳聰富","英文名稱: Seminar on Medicial Law (Ⅱ) | 選課說明: 2 | 備註: 0","Y","",""
"A41 M1260_01","英美契約法於高科技產業的瞭解與運用","LawILS","2","TBA","法1402","陳 歆","英文名稱: Anglo-american Contract Law: Theory and Application | 選課說明: 1 | 備註: 0","無","",""
"B01 00110_2","服務學習一","LS","","TBA","TBA","丁照棣","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 1","無","",""
"B01 00110_4","服務學習一","LS","","TBA","TBA","張英峰","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 1","無","",""
"B01 00110_6","服務學習一","LS","","TBA","TBA","何傳愷","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 1","無","",""
"B01 00220_1","服務學習二","LS","","TBA","TBA","李心予","英文名稱: Student Service Education (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"B01 00220_2","服務學習二","LS","","TBA","TBA","周宏農","英文名稱: Student Service Education (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"B01 00220_3","服務學習二","LS","","TBA","TBA","溫進德","英文名稱: Student Service Education (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"B01 00220_4","服務學習二","LS","","TBA","TBA","王俊能","英文名稱: Student Service Education (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"B01 00330_1","服務學習三","LS","","TBA","TBA","陳俊宏","英文名稱: Student Service Education (Ⅲ) | 選課說明: 2 | 備註: 0","無","",""
"B01 00330_2","服務學習三","LS","","TBA","TBA","李玲玲","英文名稱: Student Service Education (Ⅲ) | 選課說明: 2 | 備註: 0","無","",""
"B01 00330_3","服務學習三","LS","","TBA","TBA","謝長富","英文名稱: Student Service Education (Ⅲ) | 選課說明: 2 | 備註: 0","無","",""
"B01 00330_4","服務學習三","LS","","TBA","TBA","王俊能","英文名稱: Student Service Education (Ⅲ) | 選課說明: 2 | 備註: 0","無","",""
"B01 101A2_1","普通生物學甲下","LS","3","TBA","生科4B, 生科4B","閔明源","英文名稱: General Biology (a)(2) | 選課說明: 3 | 備註: 1","無","","10"
"B01 101B0_1","普通生物學乙","LS","4","TBA","生科3C, 生科3C","陳瑞芬","英文名稱: General Biology (b) | 選課說明: 3 | 備註: 0","無","",""
"B01 101B2_1","普通生物學乙下","LS","2","TBA","共105","黃火鍊","英文名稱: General Biology (b)(2) | 選課說明: 3 | 備註: 1","無","","40"
"B01 101B2_2","普通生物學乙下","LS","2","TBA","共105","李鳳鳴","英文名稱: General Biology (b)(2) | 選課說明: 3 | 備註: 1","無","","20"
"B01 101B2_3","普通生物學乙下","LS","2","TBA","共205","丁照棣","英文名稱: General Biology (b)(2) | 選課說明: 3 | 備註: 1","無","",""
"B01 101B2_4","普通生物學乙下","LS","2","TBA","普306","陳淑華","英文名稱: General Biology (b)(2) | 選課說明: 3 | 備註: 1","無","",""
"B01 101B2_5","普通生物學乙下","LS","2","TBA","普102","陳俊宏","英文名稱: General Biology (b)(2) | 選課說明: 3 | 備註: 1","無","",""
"B01 101C0_1","普通生物學丙","LS","3","TBA","共105, 共105","鄭石通","英文名稱: General Biology (c) | 選課說明: 2 | 備註: 1","無","",""
"B01 101C0_2","普通生物學丙","LS","3","TBA","北館視聽","李鳳鳴","英文名稱: General Biology (c) | 選課說明: 3 | 備註: 0","無","",""
"B01 10200_1","普通動物學","LS","3","TBA","共201, 共201","閔明源","英文名稱: General Zoology | 選課說明: 2 | 備註: 0","無","",""
"B01 106A2_1","普通生物學實驗甲下","LS","1","TBA","思亮405","李鳳鳴","英文名稱: General Biology Lab. (a)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106A2_2","普通生物學實驗甲下","LS","1","TBA","思亮406","李鳳鳴","英文名稱: General Biology Lab. (a)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106B2_1","普通生物學實驗乙下","LS","1","TBA","思亮405","陳瑞芬","英文名稱: General Biology Lab. (b)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106B2_2","普通生物學實驗乙下","LS","1","TBA","思亮406","陳瑞芬","英文名稱: General Biology Lab. (b)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106B2_3","普通生物學實驗乙下","LS","1","TBA","思亮409","李鳳鳴","英文名稱: General Biology Lab. (b)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106B2_4","普通生物學實驗乙下","LS","1","TBA","思亮410","李鳳鳴","英文名稱: General Biology Lab. (b)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106B2_5","普通生物學實驗乙下","LS","1","TBA","思亮405","陳瑞芬","英文名稱: General Biology Lab. (b)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106B2_6","普通生物學實驗乙下","LS","1","TBA","思亮406","陳瑞芬","英文名稱: General Biology Lab. (b)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106B2_7","普通生物學實驗乙下","LS","1","TBA","思亮409","李鳳鳴","英文名稱: General Biology Lab. (b)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 106C0_1","普通生物學實驗丙","LS","1","TBA","思亮409","李鳳鳴","英文名稱: General Biology Lab. (c) | 選課說明: 2 | 備註: 1","無","",""
"B01 106C0_2","普通生物學實驗丙","LS","1","TBA","思亮410","李鳳鳴","英文名稱: General Biology Lab. (c) | 選課說明: 2 | 備註: 1","無","",""
"B01 106C0_3","普通生物學實驗丙","LS","1","TBA","思亮409","李鳳鳴","英文名稱: General Biology Lab. (c) | 選課說明: 2 | 備註: 0","無","",""
"B01 106C0_4","普通生物學實驗丙","LS","1","TBA","思亮410","李鳳鳴","英文名稱: General Biology Lab. (c) | 選課說明: 2 | 備註: 0","無","",""
"B01 106C0_5","普通生物學實驗丙","LS","1","TBA","思亮405","李鳳鳴","英文名稱: General Biology Lab. (c) | 選課說明: 2 | 備註: 1","無","",""
"B01 106C0_6","普通生物學實驗丙","LS","1","TBA","思亮406","李鳳鳴","英文名稱: General Biology Lab. (c) | 選課說明: 2 | 備註: 1","無","",""
"B01 106C0_7","普通生物學實驗丙","LS","1","TBA","思亮405","李鳳鳴","英文名稱: General Biology Lab. (c) | 選課說明: 2 | 備註: 1","無","",""
"B01 10700_1","普通動物學實驗","LS","1","TBA","思亮405","閔明源","英文名稱: General Zoology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 10700_2","普通動物學實驗","LS","1","TBA","思亮406","閔明源","英文名稱: General Zoology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 10700_3","普通動物學實驗","LS","1","TBA","思亮406","閔明源","英文名稱: General Zoology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 10800_1","普通植物學實驗","LS","1","TBA","思亮410","李鳳鳴","英文名稱: General Botany Lab. | 選課說明: 2 | 備註: 1","無","",""
"B01 10800_2","普通植物學實驗","LS","1","TBA","思亮409","李鳳鳴","英文名稱: General Botany Lab. | 選課說明: 2 | 備註: 1","無","",""
"B01 16300_01","生物多樣性概論","LS","2","TBA","共201","李玲玲","英文名稱: Introduction of Biodiversity | 選課說明: 3 | 備註: 0","無","",""
"B01 17030_01","現代生物學之應用","LS","2","TBA","普103","李心予","英文名稱: Application of Modern Biology | 選課說明: 3 | 備註: 0","無","",""
"B01 17210_01","鯨豚保育生物學","LS","3","TBA","生科4B","周蓮香","英文名稱: Cetacean Conservation Biology | 選課說明: 2 | 備註: 0","無","",""
"B01 17500_01","生物、演化與人","LS","2","TBA","新202","王道還","英文名稱: Biology, Evolution and Humanity | 選課說明: 3 | 備註: 0","無","",""
"B01 21110_01","細胞生物學","LS","3","TBA","共101","李心予","英文名稱: Cell Biology | 選課說明: 3 | 備註: 1","無","",""
"B01 22010_01","動物組織學","LS","3","TBA","生科4B","楊西苑","英文名稱: Animal Histology | 選課說明: 2 | 備註: 0","無","",""
"B01 22020_1","動物組織學實驗","LS","1","TBA","生科419","楊西苑","英文名稱: Animal Histology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 22020_2","動物組織學實驗","LS","1","TBA","生科419","楊西苑","英文名稱: Animal Histology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 23100_01","脊椎動物學","LS","2","TBA","生科4B","于宏燦","英文名稱: Vertebrate Zoology | 選課說明: 3 | 備註: 0","無","","10"
"B01 23120_01","脊椎動物學實驗","LS","1","TBA","思亮402","于宏燦","英文名稱: Vertebrate Zoology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 23410_01","臺灣維管束植物與植被","LS","3","TBA","生科4A, 生科4A","謝長富","英文名稱: The Flora and Vegetation of Taiwan | 選課說明: 3 | 備註: 0","無","","10"
"B01 23420_01","臺灣維管束植物與植被實習","LS","1","TBA","生科1217","謝長富","英文名稱: The Flora and Vegetation of Taiwan Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 24120_01","分類學原理","LS","3","TBA","生科4A","丘臺生","英文名稱: Principle of Systematic Biology | 選課說明: 3 | 備註: 0","無","",""
"B01 25060_01","綠色生物科技","LS","2","TBA","生科4A","葉開溫","英文名稱: Green Biotechnology | 選課說明: 3 | 備註: 0","無","",""
"B01 31060_01","生物資訊學實習","LS","1","TBA","生科419","阮雪芬","英文名稱: Bioinformatic Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 31110_01","遺傳學","LS","3","TBA","生科4B, 生科4B","丁照棣","英文名稱: Genetics | 選課說明: 2 | 備註: 1","無","",""
"B01 31120_1","遺傳學實驗","LS","1","TBA","生科1225","周子賓","英文名稱: Genetics Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 31120_2","遺傳學實驗","LS","1","TBA","生科1225","周子賓","英文名稱: Genetics Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 32410_1","植物生理學","LS","3","TBA","生科3A, 生科3A","葉開溫","英文名稱: Plant Physiology | 選課說明: 2 | 備註: 1","無","","5"
"B01 32420_1","植物生理學實驗","LS","1","TBA","思亮301","葉開溫","英文名稱: Plant Physiology Lab. | 選課說明: 2 | 備註: 1","無","",""
"B01 32420_2","植物生理學實驗","LS","1","TBA","思亮301","葉開溫","英文名稱: Plant Physiology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 32420_3","植物生理學實驗","LS","1","TBA","思亮301","葉開溫","英文名稱: Plant Physiology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 32700_01","神經生物學實驗","LS","2","TBA","TBA","閔明源","英文名稱: Neurobiology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 34110_01","生態學","LS","3","TBA","生科4B, 生科4B","李培芬","英文名稱: Ecology | 選課說明: 2 | 備註: 1","無","","10"
"B01 34120_01","生態學實驗","LS","1","TBA","生科1217","李培芬","英文名稱: Ecology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 34610_01","海洋生命科學","LS","2","TBA","TBA","蕭仁傑","英文名稱: Marine Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 40020_1","書報討論（二）","LS","1","TBA","生科4A","陳瑞芬","英文名稱: Seminar (b.s.)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 40020_2","書報討論（二）","LS","1","TBA","生科4B","閔明源","英文名稱: Seminar (b.s.)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 40020_3","書報討論（二）","LS","1","TBA","生科3A","黃偉邦","英文名稱: Seminar (b.s.)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 40020_4","書報討論（二）","LS","1","TBA","生科3C","陳香君","英文名稱: Seminar (b.s.)(2) | 選課說明: 2 | 備註: 1","無","",""
"B01 49000_28","學士論文","LS","2","TBA","TBA","朱家瑩","英文名稱: Thesis (b.s.) | 選課說明: 1 | 備註: 0","無","",""
"B01 49000_44","學士論文","LS","2","TBA","TBA","吳益群","英文名稱: Thesis (b.s.) | 選課說明: 1 | 備註: 0","無","",""
"B01 49100_1","專題研究","LS","1","TBA","TBA","陳淑華","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_6","專題研究","LS","1","TBA","TBA","齊肖琪","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_7","專題研究","LS","1","TBA","TBA","陳瑞芬","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_8","專題研究","LS","1","TBA","TBA","李心予","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_14","專題研究","LS","1","TBA","TBA","王俊能","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_15","專題研究","LS","1","TBA","TBA","丁照棣","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_16","專題研究","LS","1","TBA","TBA","鄭貽生","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_25","專題研究","LS","1","TBA","TBA","于宏燦","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_28","專題研究","LS","1","TBA","TBA","朱家瑩","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_30","專題研究","LS","1","TBA","TBA","林讚標","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_31","專題研究","LS","1","TBA","TBA","葉開溫","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_33","專題研究","LS","1","TBA","TBA","靳宗洛","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_35","專題研究","LS","1","TBA","TBA","鄭秋萍","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_44","專題研究","LS","1","TBA","TBA","吳益群","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 49100_58","專題研究","LS","1","TBA","TBA","羅秀婉","英文名稱: Undergraduate Research in Life Science | 選課說明: 3 | 備註: 0","無","",""
"B01 U0100_01","動物學實驗教學實習","LS","3","TBA","思亮406","陳瑞芬","英文名稱: Teaching Practice of General Zoology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 U0200_01","植物學實驗教學實習","LS","3","TBA","思亮409","李鳳鳴","英文名稱: Teaching Practice of General Botany Lab. | 選課說明: 2 | 備註: 0","無","",""
"B01 U1010_01","生物技術專利","LS","2","TBA","生科4C","呂紹凡","英文名稱: Biotech Patent | 選課說明: 2 | 備註: 0","無","",""
"B02 00110_2","服務學習一","BST","","TBA","農化二106","陳彥榮","英文名稱: Student Service Education (Ⅰ) | 選課說明: 3 | 備註: 1","無","",""
"B02 00330_01","服務學習三","BST","","TBA","TBA","李昆達","英文名稱: Student Service Education (Ⅲ) | 選課說明: 3 | 備註: 0","無","",""
"B02 11040_01","細胞、分子與人類","BST","2","TBA","博雅103","莊榮輝","英文名稱: Cell, Molecule and Human | 選課說明: 2 | 備註: 0","無","",""
"B02 20102_01","生物化學下","BST","4","TBA","普103, 普103","廖憶純","英文名稱: Biochemistry (2) | 選課說明: 3 | 備註: 0","無","",""
"B02 20110_1","生物化學實驗","BST","2","TBA","農化二214-1","黃楓婷","英文名稱: Biochemistry Lab. | 選課說明: 2 | 備註: 0","無","",""
"B02 20110_2","生物化學實驗","BST","2","TBA","共104, 農化二214-1","黃楓婷","英文名稱: Biochemistry Lab. | 選課說明: 2 | 備註: 0","無","",""
"B02 20202_01","生物物理化學下","BST","2","TBA","農化二B10","梁國淦","英文名稱: Physical Biochemistry (2) | 選課說明: 3 | 備註: 1","無","",""
"B02 20302_01","微生物學下","BST","2","TBA","新204","黃慶璨","英文名稱: Microbiology (2) | 選課說明: 3 | 備註: 0","無","",""
"B02 20320_1","微生物學實驗","BST","2","TBA","農化二B10-1","張麗冠","英文名稱: Microbiology Lab | 選課說明: 2 | 備註: 1","無","",""
"B02 20320_2","微生物學實驗","BST","2","TBA","農化一第六","張麗冠","英文名稱: Microbiology Lab | 選課說明: 2 | 備註: 1","無","",""
"B02 20330_01","生化科技專研","BST","1","TBA","農化二B10-1","黃楓婷","英文名稱: Special Research Topics in Biochemical Science and Technology | 選課說明: 3 | 備註: 1","無","",""
"B02 30100_01","營養生化學實驗","BST","2","TBA","農化一第五-1","黃青真","英文名稱: Nutritional Biochemistry Lab | 選課說明: 3 | 備註: 0","無","",""
